Brand,Price,Body,Mileage,EngineV,Engine Type,Registration,Year
Renault,8550.0,van,160,1.5,Diesel,yes,2014
Mercedes-Benz,10900.0,sedan,160,3.0,Diesel,yes,1996
BMW,48535.5,crossover,0,2.0,Diesel,yes,2016
BMW,25000.0,crossover,130,3.0,Diesel,yes,2012
Mitsubishi,7000.0,sedan,99,1.6,Petrol,yes,2005
BMW,5500.0,sedan,402,2.0,Petrol,yes,1988
Mercedes-Benz,2800.0,other,220,2.3,Petrol,no,2000
Mercedes-Benz,86000.0,crossover,3,3.0,Diesel,yes,2016
Volkswagen,9555.0,van,152,1.6,Diesel,yes,2012
Renault,7200.0,van,1,1.5,Diesel,yes,2012
Mercedes-Benz,7700.0,van,300,2.2,Other,yes,2004
BMW,75000.0,crossover,20,3.0,Diesel,yes,2014
Volkswagen,8650.0,hatch,150,1.4,Petrol,yes,2008
Toyota,10700.0,sedan,109,1.8,Petrol,yes,2007
Volkswagen,6300.0,van,1,2.5,Diesel,yes,2000
Toyota,13900.0,sedan,102,3.5,Gas,yes,2008
Audi,3150.0,vagon,310,2.5,Diesel,no,1999
Volkswagen,7500.0,other,360,2.5,Diesel,yes,2001
Volkswagen,6550.0,sedan,150,1.6,Petrol,yes,2001
BMW,7100.0,sedan,313,2.0,Gas,yes,1997
Volkswagen,3700.0,sedan,370,2.0,Gas,yes,1992
Toyota,20999.0,sedan,77,2.5,Gas,yes,2012
Renault,6750.0,vagon,1,1.5,Diesel,yes,2004
Toyota,103999.0,crossover,0,4.5,Diesel,yes,2016
Mercedes-Benz,5200.0,sedan,432,3.0,Diesel,yes,1992
BMW,51000.0,sedan,97,3.0,Diesel,yes,2011
Toyota,27400.0,crossover,52,3.5,Gas,yes,2012
Toyota,12500.0,crossover,201,2.0,Petrol,yes,2006
Mercedes-Benz,24800.0,vagon,118,3.0,Diesel,yes,2010
Volkswagen,10600.0,sedan,118,1.8,Petrol,yes,2008
Mitsubishi,8900.0,other,150,3.0,Petrol,yes,2000
Renault,7200.0,van,101,1.5,Diesel,yes,2012
BMW,10000.0,sedan,274,4.4,Gas,yes,1998
Toyota,11700.0,crossover,126,2.4,Gas,yes,2008
BMW,64999.0,sedan,15,3.0,Petrol,yes,2012
Toyota,28900.0,crossover,83,3.5,Gas,yes,2012
BMW,60500.0,crossover,1,2.0,Diesel,yes,2016
Renault,5500.0,sedan,153,1.6,Other,yes,2006
BMW,85900.0,crossover,19,3.0,Diesel,yes,2015
BMW,49000.0,vagon,56,5.0,Petrol,yes,2007
Audi,22999.0,crossover,125,4.2,Petrol,yes,2008
Mercedes-Benz,22900.0,sedan,197,2.2,Diesel,yes,2010
BMW,85555.0,sedan,10,3.0,Other,yes,2015
Mercedes-Benz,30000.0,crossover,97,2.14,Diesel,yes,2011
BMW,2600.0,sedan,250,1.6,Petrol,yes,1996
Volkswagen,12500.0,crossover,230,3.2,Gas,yes,2003
BMW,6800.0,sedan,4,2.8,Gas,yes,1995
Audi,4000.0,sedan,315,2.3,Gas,yes,1991
Audi,36500.0,crossover,159,3.0,Diesel,yes,2010
Volkswagen,10000.0,van,231,1.9,Diesel,yes,2005
Volkswagen,4700.0,hatch,160,2.0,Diesel,no,2006
BMW,27900.0,crossover,140,3.0,Diesel,yes,2009
Renault,7440.0,other,148,1.5,Diesel,yes,2012
Mercedes-Benz,17999.0,van,260,2.2,Diesel,yes,2013
Volkswagen,7750.0,van,235,1.9,Diesel,yes,2004
Mercedes-Benz,7200.0,van,285,2.2,Diesel,yes,2001
Volkswagen,3700.0,hatch,121,1.9,Diesel,yes,1993
Volkswagen,12000.0,vagon,187,2.0,Diesel,yes,2008
Audi,48000.0,crossover,75,3.0,Diesel,yes,2013
BMW,49000.0,sedan,58,4.4,Other,yes,2011
Mercedes-Benz,69500.0,crossover,84,3.0,Diesel,yes,2014
BMW,19999.0,crossover,227,3.0,Diesel,yes,2006
Volkswagen,30900.0,sedan,30,2.0,Diesel,yes,2014
Mercedes-Benz,44000.0,other,39,5.5,Petrol,yes,2009
Mercedes-Benz,10200.0,sedan,174,2.6,Gas,yes,2001
Mercedes-Benz,22000.0,crossover,160,4.0,Diesel,yes,2008
Mercedes-Benz,46700.0,sedan,115,5.5,Petrol,yes,2011
Mercedes-Benz,9999.0,sedan,322,2.7,Diesel,yes,2000
Volkswagen,4400.0,other,145,2.4,Diesel,yes,1993
Mercedes-Benz,45000.0,sedan,1,1.6,Petrol,yes,2015
Toyota,63333.0,other,33,4.5,Diesel,yes,2013
Volkswagen,12999.0,van,237,2.5,Diesel,yes,2005
Mercedes-Benz,15000.0,other,115,2.2,Diesel,yes,2011
BMW,58500.0,crossover,80,3.0,Diesel,yes,2013
Renault,6250.0,van,205,1.6,Petrol,yes,2007
Volkswagen,8900.0,sedan,160,1.6,Petrol,yes,2006
Mercedes-Benz,65000.0,other,0,1.6,Petrol,yes,2016
Volkswagen,15200.0,sedan,185,1.4,Petrol,yes,2011
Mercedes-Benz,121500.0,sedan,22,3.0,Diesel,yes,2014
Audi,30999.0,sedan,108,2.0,Diesel,yes,2013
BMW,22000.0,other,138,4.8,Petrol,yes,2007
Mitsubishi,10500.0,crossover,95,3.2,Diesel,no,2008
BMW,3900.0,sedan,380,3.0,Gas,yes,1989
Mitsubishi,9900.0,sedan,55,2.0,Other,yes,2008
Mercedes-Benz,3799.0,sedan,210,2.0,Petrol,yes,1995
BMW,5000.0,sedan,305,2.0,Petrol,yes,1995
Audi,5300.0,other,370,1.8,Petrol,yes,1997
Renault,6450.0,vagon,100,1.5,Diesel,yes,2009
Toyota,44700.0,crossover,120,3.5,Petrol,yes,2013
Toyota,17800.0,crossover,220,3.0,Diesel,yes,2004
BMW,26900.0,sedan,158,5.0,Petrol,yes,2007
Volkswagen,14999.0,vagon,128,1.4,Gas,yes,2011
Mercedes-Benz,7650.0,sedan,340,5.0,Gas,yes,1997
Volkswagen,12750.0,vagon,130,1.4,Gas,yes,2010
Volkswagen,16000.0,hatch,26,1.2,Petrol,yes,2014
Toyota,65000.0,crossover,90,4.5,Diesel,yes,2012
Renault,11999.0,hatch,65,1.5,Diesel,yes,2014
BMW,3000.0,sedan,294,2.0,Diesel,no,1999
Volkswagen,17900.0,crossover,70,1.4,Petrol,yes,2012
Mercedes-Benz,109000.0,crossover,0,3.5,Diesel,yes,2016
Mercedes-Benz,4500.0,sedan,409,2.6,Petrol,yes,1991
Audi,19300.0,sedan,113,1.8,Petrol,yes,2009
Volkswagen,11300.0,van,250,2.5,Diesel,yes,2007
Mitsubishi,18800.0,crossover,47,3.0,Petrol,yes,2008
Mercedes-Benz,4150.0,other,277,2.2,Diesel,yes,2000
Volkswagen,14000.0,crossover,194,3.2,Gas,yes,2004
Mercedes-Benz,13995.0,van,126,2.2,Diesel,yes,2013
Renault,6400.0,other,209,1.5,Diesel,yes,2005
Renault,4900.0,sedan,90,1.4,Gas,yes,2008
Audi,6400.0,sedan,261,1.8,Gas,yes,2000
Renault,9400.0,van,270,2.0,Diesel,yes,2007
Toyota,15400.0,sedan,152,3.5,Gas,yes,2007
Volkswagen,2900.0,sedan,238,2.0,Gas,no,2002
Renault,9500.0,vagon,78,1.5,Diesel,yes,2014
Volkswagen,23000.0,sedan,75,2.0,Petrol,yes,2013
Toyota,10600.0,crossover,185,2.0,Gas,yes,2005
Audi,2550.0,sedan,304,2.5,Diesel,no,1998
Volkswagen,8500.0,sedan,87,1.6,Petrol,yes,2011
Audi,10500.0,vagon,243,2.5,Diesel,yes,2003
Mercedes-Benz,18000.0,sedan,99,1.8,Petrol,yes,2008
Mitsubishi,1550.0,hatch,1,1.8,Diesel,yes,1990
BMW,3800.0,sedan,250,3.0,Diesel,no,2002
BMW,42000.0,crossover,128,4.4,Petrol,yes,2011
Mitsubishi,8500.0,sedan,110,2.0,Petrol,yes,2008
Toyota,24900.0,sedan,30,2.5,Petrol,yes,2014
Volkswagen,10200.0,vagon,186,2.0,Diesel,yes,2005
BMW,14200.0,sedan,135,3.0,Gas,yes,2004
Volkswagen,22500.0,crossover,151,3.0,Diesel,yes,2009
Toyota,47500.0,crossover,45,3.0,Diesel,yes,2014
BMW,4500.0,vagon,360,2.0,Petrol,yes,1993
BMW,8300.0,sedan,197,3.0,Petrol,yes,2001
Toyota,14300.0,hatch,60,1.6,Petrol,yes,2013
Renault,18456.16,crossover,1,1.5,Diesel,yes,2016
Renault,6999.0,van,173,1.5,Diesel,yes,2006
Mitsubishi,7500.0,sedan,94,1.6,Petrol,yes,2007
Volkswagen,2850.0,sedan,350,2.0,Petrol,yes,1990
Mercedes-Benz,5800.0,van,282,2.2,Diesel,yes,2001
Toyota,3700.0,hatch,282,1.4,Petrol,yes,1995
Renault,6555.0,vagon,180,1.5,Diesel,yes,2005
Volkswagen,23999.0,sedan,80,1.8,Petrol,yes,2012
Mitsubishi,21500.0,crossover,47,2.4,Petrol,yes,2012
Volkswagen,5700.0,sedan,300,1.8,Petrol,yes,2001
Volkswagen,4500.0,vagon,220,2.0,Diesel,no,2005
BMW,6800.0,sedan,297,2.5,Petrol,yes,2000
Toyota,22900.0,sedan,84,2.5,Petrol,yes,2012
Volkswagen,8500.0,van,210,2.5,Diesel,yes,2003
Renault,8700.0,van,183,1.9,Diesel,yes,2004
BMW,12200.0,sedan,239,3.0,Diesel,yes,2001
BMW,23900.0,crossover,235,3.0,Diesel,yes,2007
Mitsubishi,16000.0,vagon,174,3.2,Diesel,yes,2006
Mitsubishi,7000.0,sedan,158,1.6,Petrol,yes,2007
Renault,9450.0,vagon,215,1.5,Diesel,yes,2008
Mercedes-Benz,41900.0,sedan,95,6.3,Other,yes,2011
Mitsubishi,7400.0,sedan,148,1.6,Petrol,yes,2008
Renault,2350.0,vagon,245,1.9,Diesel,no,2003
Audi,3390.0,sedan,289,2.5,Diesel,no,2002
BMW,40755.0,sedan,0,2.0,Petrol,yes,2016
Volkswagen,3300.0,vagon,430,1.8,Petrol,yes,1991
Volkswagen,49500.0,crossover,80,3.0,Diesel,yes,2014
Renault,8700.0,hatch,100,1.5,Diesel,yes,2010
Mercedes-Benz,20400.0,sedan,190,1.8,Gas,yes,2011
BMW,17700.0,sedan,98,2.0,Petrol,yes,2011
BMW,17900.0,sedan,69,2.0,Petrol,yes,2008
Mercedes-Benz,5500.0,sedan,269,2.2,Petrol,yes,1994
Mercedes-Benz,6200.0,sedan,221,1.8,Gas,yes,2004
Mercedes-Benz,3500.0,van,257,2.2,Diesel,no,2002
BMW,8100.0,vagon,180,2.0,Diesel,no,2011
Toyota,2499.0,vagon,254,2.0,Diesel,no,2000
Audi,3150.0,sedan,10,2.8,Petrol,yes,1991
Audi,4000.0,sedan,380,2.8,Petrol,yes,1997
Audi,4000.0,vagon,234,2.5,Diesel,no,2001
BMW,2050.0,vagon,300,2.5,Diesel,no,1997
Mercedes-Benz,2600.0,hatch,178,1.7,Diesel,no,1999
Mercedes-Benz,24500.0,sedan,222,5.5,Petrol,yes,2005
BMW,14600.0,sedan,116,2.5,Diesel,yes,2004
Mercedes-Benz,16900.0,van,180,3.0,Diesel,yes,2008
Volkswagen,14500.0,crossover,173,2.5,Diesel,yes,2005
Volkswagen,38365.0,sedan,0,2.0,Diesel,yes,2016
Mercedes-Benz,17800.0,van,162,1.8,Diesel,yes,2012
Renault,5000.0,sedan,200,1.4,Petrol,yes,2007
Toyota,42000.0,crossover,97,4.0,Petrol,yes,2010
BMW,35500.0,sedan,67,3.0,Petrol,yes,2011
BMW,3000.0,sedan,190,2.0,Petrol,no,2000
BMW,22600.0,crossover,69,3.0,Petrol,no,2013
Volkswagen,12900.0,other,142,2.0,Petrol,yes,2007
Mercedes-Benz,7600.0,van,240,2.2,Diesel,yes,2005
Toyota,37700.0,crossover,47,5.7,Gas,yes,2009
Toyota,8300.0,sedan,168,2.0,Petrol,yes,2004
BMW,65500.0,crossover,1,2.0,Diesel,yes,2016
Audi,34500.0,sedan,71,2.8,Petrol,yes,2012
Toyota,7500.0,sedan,185,3.0,Gas,yes,2004
Volkswagen,13900.0,vagon,123,1.4,Gas,yes,2013
Renault,4000.0,van,194,1.9,Diesel,yes,2000
Audi,2300.0,vagon,250,2.5,Diesel,no,2001
Renault,5650.0,van,140,1.4,Petrol,yes,2009
Volkswagen,11800.0,other,200,1.9,Diesel,yes,2007
Audi,44000.0,hatch,1,1.4,Petrol,yes,2016
Audi,23400.0,crossover,105,4.2,Gas,yes,2007
BMW,2666.0,sedan,360,2.5,Diesel,no,1996
BMW,23900.0,crossover,60,2.0,Petrol,yes,2013
Toyota,14000.0,sedan,25,2.5,Petrol,yes,2014
BMW,69999.0,crossover,1,2.0,Petrol,yes,2016
Mercedes-Benz,58999.0,crossover,0,2.2,Diesel,yes,2016
Audi,22500.0,other,71,3.6,Petrol,yes,2007
Toyota,10300.0,sedan,108,1.6,Petrol,yes,2008
Renault,9300.0,van,200,1.5,Diesel,yes,2009
Audi,37800.0,other,126,3.0,Diesel,yes,2010
Toyota,10400.0,sedan,144,1.3,Petrol,yes,2012
Renault,6700.0,van,160,1.5,Diesel,yes,2012
Renault,7400.0,van,156,1.5,Diesel,yes,2012
Renault,11200.0,van,157,1.5,Diesel,yes,2012
Toyota,25900.0,crossover,97,4.0,Petrol,yes,2009
Mercedes-Benz,11500.0,van,381,2.2,Diesel,yes,2006
Renault,11500.0,vagon,230,1.5,Diesel,yes,2012
Toyota,2600.0,sedan,218,2.2,Petrol,yes,1994
Mercedes-Benz,55000.0,crossover,40,4.6,Petrol,yes,2013
Renault,6650.0,hatch,274,1.5,Diesel,yes,2006
Mercedes-Benz,11900.0,van,215,2.2,Diesel,yes,2011
Renault,8600.0,van,100,1.5,Diesel,yes,2012
Mercedes-Benz,6700.0,van,310,2.2,Diesel,yes,2001
Volkswagen,21500.0,crossover,178,3.0,Diesel,yes,2008
Toyota,17777.0,other,120,2.7,Gas,yes,2006
BMW,29000.0,sedan,170,2.0,Diesel,yes,2011
Volkswagen,7300.0,sedan,125,1.6,Petrol,yes,2005
BMW,58000.0,crossover,64,2.0,Diesel,yes,2015
Toyota,43999.0,other,1,2.8,Diesel,yes,2016
Volkswagen,16450.0,van,143,2.0,Diesel,yes,2012
Toyota,26900.0,crossover,118,2.7,Petrol,yes,2011
BMW,13900.0,sedan,262,4.0,Diesel,yes,2003
Mercedes-Benz,5500.0,sedan,250,2.7,Diesel,no,2003
Volkswagen,3350.0,other,223,1.9,Diesel,yes,1997
Volkswagen,9800.0,hatch,98,1.6,Gas,yes,2010
Mercedes-Benz,13899.0,hatch,232,3.0,Diesel,yes,2007
Mercedes-Benz,15200.0,sedan,195,3.0,Diesel,yes,2007
Toyota,8900.0,sedan,87,1.6,Petrol,yes,2008
Mitsubishi,17800.0,crossover,111,2.4,Petrol,yes,2011
Audi,2650.0,vagon,270,2.5,Diesel,no,2001
Mitsubishi,10200.0,sedan,102,2.0,Gas,yes,2008
Toyota,12500.0,sedan,150,2.4,Petrol,yes,2007
Audi,2500.0,hatch,200,1.6,Petrol,no,1999
Toyota,16200.0,crossover,219,2.7,Petrol,yes,2006
BMW,28000.0,sedan,127,2.5,Petrol,yes,2010
Mercedes-Benz,5000.0,sedan,240,2.2,Diesel,no,2004
Toyota,8900.0,sedan,154,1.6,Gas,yes,2008
BMW,29900.0,crossover,182,3.0,Petrol,yes,2008
Mercedes-Benz,12950.0,other,199,2.2,Diesel,yes,2012
Volkswagen,19999.0,van,152,2.0,Diesel,yes,2012
Audi,10000.0,sedan,131,1.8,Petrol,yes,2005
BMW,39500.0,vagon,93,2.0,Diesel,yes,2012
Volkswagen,7900.0,other,123,1.4,Petrol,yes,2008
Mercedes-Benz,15900.0,sedan,216,5.0,Petrol,yes,2007
Mitsubishi,6700.0,sedan,155,1.6,Gas,yes,2007
Renault,9500.0,van,189,2.0,Diesel,yes,2010
Audi,3600.0,sedan,374,2.5,Diesel,no,2001
Renault,9150.0,van,220,2.0,Diesel,yes,2007
Mercedes-Benz,12900.0,van,185,2.2,Diesel,yes,2011
Renault,11500.0,vagon,175,1.5,Diesel,yes,2011
Toyota,39500.0,other,1,2.8,Diesel,yes,2016
Renault,4200.0,sedan,310,1.4,Petrol,yes,2003
BMW,4100.0,sedan,26,3.0,Diesel,no,2001
Volkswagen,9200.0,van,248,1.9,Diesel,yes,2007
Audi,11400.0,crossover,250,2.5,Diesel,yes,2005
Volkswagen,24000.0,sedan,3,1.6,Diesel,yes,2016
Renault,1800.0,hatch,1,1.4,Gas,yes,1988
Mercedes-Benz,3799.0,sedan,210,2.0,Petrol,yes,1995
Mercedes-Benz,110000.0,crossover,0,3.0,Diesel,yes,2016
BMW,16999.0,vagon,213,3.0,Diesel,yes,2007
Audi,6700.0,sedan,340,2.6,Gas,yes,1997
Toyota,2200.0,hatch,50,2.0,Petrol,yes,1991
Toyota,4500.0,sedan,238,1.8,Petrol,yes,1996
BMW,10999.0,sedan,225,3.0,Diesel,yes,2003
BMW,4000.0,sedan,380,2.0,Petrol,yes,1991
Volkswagen,5400.0,vagon,250,1.6,Petrol,yes,2003
Mercedes-Benz,1700.0,sedan,300,2.0,Gas,no,1998
Audi,4000.0,sedan,320,2.8,Petrol,yes,1992
Mercedes-Benz,55000.0,crossover,127,5.5,Petrol,yes,2008
BMW,2500.0,sedan,44,2.5,Diesel,no,1997
Mitsubishi,15999.0,crossover,149,3.0,Gas,yes,2008
Mercedes-Benz,7800.0,hatch,125,2.3,Petrol,yes,2001
Volkswagen,12114.35,sedan,0,1.6,Petrol,yes,2016
Volkswagen,12500.0,sedan,118,1.6,Diesel,yes,2011
Renault,11500.0,van,160,1.5,Diesel,yes,2010
Volkswagen,10999.0,other,240,2.5,Diesel,yes,2005
Mercedes-Benz,15300.0,other,234,2.2,Diesel,yes,2008
Mercedes-Benz,12300.0,sedan,300,2.2,Diesel,yes,2003
Volkswagen,12400.0,other,248,2.5,Diesel,yes,2007
Mercedes-Benz,50800.0,crossover,30,3.5,Diesel,yes,2013
BMW,77500.0,crossover,1,3.0,Petrol,yes,2016
Renault,6800.0,van,119,1.5,Diesel,yes,2012
BMW,6399.0,sedan,282,2.0,Petrol,yes,1995
Audi,3550.0,sedan,196,2.8,Petrol,no,1997
BMW,31800.0,sedan,115,3.0,Diesel,yes,2010
Volkswagen,1700.0,hatch,247,1.4,Petrol,no,1999
Mercedes-Benz,14900.0,sedan,171,3.2,Gas,yes,2006
Mercedes-Benz,5100.0,sedan,295,3.0,Diesel,yes,1994
Renault,12800.0,hatch,125,1.1,Diesel,yes,2012
BMW,5650.0,sedan,284,2.0,Petrol,yes,1998
Audi,5200.0,sedan,250,1.8,Other,yes,1996
Renault,10100.0,vagon,190,2.0,Diesel,yes,2012
Mercedes-Benz,14750.0,sedan,220,3.0,Diesel,yes,2005
Volkswagen,4500.0,sedan,230,2.0,Gas,yes,1996
Audi,19500.0,crossover,186,4.2,Petrol,yes,2006
BMW,5400.0,crossover,250,3.0,Petrol,no,2003
Mercedes-Benz,12900.0,sedan,255,2.7,Diesel,yes,2003
Mitsubishi,15900.0,crossover,138,3.0,Gas,yes,2008
Renault,11800.0,other,179,1.5,Diesel,yes,2012
BMW,34500.0,sedan,45,2.0,Petrol,yes,2013
Renault,6200.0,van,228,2.5,Diesel,yes,2005
Mercedes-Benz,16500.0,other,107,2.2,Diesel,yes,2010
Volkswagen,55555.0,van,53,2.0,Diesel,yes,2013
Toyota,22500.0,sedan,12,2.5,Petrol,yes,2014
Audi,8700.0,sedan,202,3.7,Gas,yes,1998
Audi,35900.0,sedan,105,2.0,Diesel,yes,2014
Mercedes-Benz,6800.0,van,242,2.2,Diesel,yes,1999
Mitsubishi,18500.0,crossover,135,3.0,Gas,yes,2009
BMW,12300.0,sedan,140,2.0,Petrol,yes,2005
Toyota,18800.0,vagon,89,1.8,Petrol,yes,2012
Mercedes-Benz,11700.0,crossover,284,4.0,Diesel,yes,2004
Audi,14900.0,crossover,183,3.6,Petrol,no,2007
Volkswagen,8900.0,sedan,144,1.6,Petrol,yes,2013
Volkswagen,9000.0,sedan,223,2.5,Diesel,yes,2007
BMW,7250.0,sedan,300,2.8,Petrol,yes,1999
Mercedes-Benz,35900.0,crossover,254,5.0,Gas,yes,2004
Toyota,14900.0,sedan,110,3.5,Petrol,yes,2008
Volkswagen,14900.0,van,170,1.6,Diesel,yes,2012
Mercedes-Benz,46500.0,crossover,127,5.0,Petrol,yes,2008
Mercedes-Benz,7900.0,other,206,2.2,Diesel,yes,2004
Toyota,35999.0,crossover,102,4.0,Petrol,yes,2011
Volkswagen,7300.0,van,240,1.9,Diesel,yes,2005
BMW,12600.0,sedan,219,3.6,Petrol,yes,2002
BMW,9000.0,sedan,225,2.2,Gas,yes,2002
BMW,37200.0,other,115,3.0,Diesel,yes,2011
Audi,63200.0,sedan,0,2.0,Petrol,yes,2016
BMW,86999.0,crossover,0,3.0,Diesel,yes,2016
Mercedes-Benz,4100.0,sedan,410,2.2,Diesel,yes,1998
Mercedes-Benz,11800.0,sedan,215,3.2,Petrol,yes,2003
Audi,4000.0,vagon,300,2.5,Diesel,no,2001
Volkswagen,9900.0,van,149,1.6,Diesel,yes,2013
BMW,9999.0,sedan,271,3.0,Diesel,yes,2001
Volkswagen,11500.0,sedan,118,2.0,Petrol,yes,2007
BMW,4850.0,sedan,280,3.0,Diesel,no,1999
Mitsubishi,5850.0,hatch,130,1.3,Petrol,yes,2005
Toyota,103999.0,crossover,0,4.5,Diesel,yes,2016
BMW,32000.0,crossover,138,3.0,Petrol,yes,2009
Toyota,61990.0,crossover,68,4.5,Diesel,yes,2012
Toyota,8888.0,sedan,172,1.8,Gas,yes,2005
Mitsubishi,12700.0,crossover,110,2.4,Gas,yes,2008
Toyota,28500.0,sedan,16,2.5,Petrol,yes,2015
BMW,47777.0,crossover,142,3.0,Other,yes,2011
BMW,16700.0,sedan,150,2.0,Diesel,yes,2008
Toyota,12900.0,sedan,134,2.4,Gas,yes,2007
Volkswagen,9900.0,van,300,2.5,Diesel,yes,2007
Toyota,51500.0,crossover,70,3.0,Diesel,yes,2015
Volkswagen,6200.0,van,180,2.0,Diesel,yes,2005
Audi,13333.0,other,178,2.0,Diesel,yes,2008
Mercedes-Benz,43500.0,other,51,3.0,Diesel,yes,2014
Volkswagen,7777.0,other,214,2.0,Other,yes,2007
Volkswagen,20600.0,sedan,107,1.8,Petrol,yes,2012
Volkswagen,9500.0,van,188,1.9,Diesel,yes,2006
Mercedes-Benz,17500.0,van,220,3.0,Diesel,yes,2012
Volkswagen,9000.0,sedan,178,1.9,Diesel,yes,2009
Volkswagen,10500.0,van,246,2.5,Diesel,yes,2006
Mercedes-Benz,11300.0,sedan,363,3.2,Gas,yes,2004
Renault,9200.0,hatch,12,1.2,Petrol,yes,2013
BMW,18500.0,sedan,114,2.0,Gas,yes,2008
Volkswagen,28713.75,hatch,0,2.0,Diesel,yes,2015
BMW,31500.0,crossover,130,3.0,Diesel,yes,2010
Toyota,11999.0,sedan,139,3.5,Petrol,yes,2008
BMW,67431.0,crossover,0,2.0,Diesel,yes,2016
Volkswagen,3500.0,hatch,220,2.0,Petrol,yes,1994
Renault,9300.0,van,94,2.0,Diesel,yes,2012
BMW,62000.0,crossover,1,2.0,Diesel,yes,2016
BMW,57000.0,crossover,47,3.0,Diesel,yes,2014
Volkswagen,7900.0,van,229,1.9,Diesel,yes,2001
BMW,4400.0,sedan,300,2.0,Petrol,yes,1995
BMW,62900.0,crossover,1,2.0,Diesel,yes,2016
Mercedes-Benz,23900.0,sedan,124,1.8,Petrol,yes,2012
Audi,21900.0,other,114,3.2,Petrol,yes,2009
BMW,15250.0,other,144,3.0,Petrol,yes,2004
Mercedes-Benz,4300.0,sedan,280,1.8,Petrol,yes,1993
Mercedes-Benz,14600.0,van,217,2.2,Diesel,yes,2012
Toyota,15000.0,crossover,184,2.7,Gas,yes,2005
Mercedes-Benz,5300.0,van,212,2.2,Diesel,yes,2000
Mercedes-Benz,7000.0,sedan,190,2.6,Petrol,yes,2001
BMW,13900.0,other,80,3.0,Petrol,yes,2002
Toyota,29000.0,crossover,120,4.0,Gas,yes,2008
Volkswagen,20900.0,sedan,25,2.0,Diesel,yes,2015
Mercedes-Benz,20500.0,sedan,173,1.8,Gas,yes,2011
Toyota,22999.0,crossover,152,4.0,Gas,yes,2008
Audi,95000.0,other,30,5.2,Petrol,yes,2010
Volkswagen,9599.0,sedan,88,1.6,Petrol,yes,2014
Volkswagen,10500.0,van,299,2.5,Diesel,yes,2002
Mercedes-Benz,23999.0,sedan,204,3.5,Petrol,yes,2008
Renault,10200.0,van,149,1.5,Diesel,yes,2013
Toyota,9950.0,sedan,142,1.8,Petrol,yes,2008
Toyota,21999.0,crossover,69,3.5,Petrol,yes,2008
Mercedes-Benz,18500.0,crossover,180,3.5,Petrol,yes,2008
Mercedes-Benz,40500.0,crossover,54,5.5,Petrol,yes,2011
Volkswagen,3100.0,sedan,390,1.8,Petrol,yes,1990
BMW,8100.0,crossover,175,3.0,Gas,no,2005
Audi,8100.0,vagon,302,2.5,Diesel,yes,2000
Volkswagen,2600.0,vagon,288,1.8,Petrol,yes,1990
Renault,7299.0,sedan,160,2.0,Petrol,yes,2007
Volkswagen,9600.0,sedan,107,1.6,Gas,yes,2011
Renault,10500.0,vagon,250,1.5,Diesel,yes,2011
Mercedes-Benz,26800.0,vagon,160,2.2,Diesel,yes,2014
Audi,31999.0,sedan,107,3.0,Diesel,yes,2009
Volkswagen,12900.0,van,176,2.5,Diesel,yes,2008
BMW,16500.0,other,122,2.2,Petrol,yes,2005
Mitsubishi,6000.0,hatch,118,1.3,Petrol,yes,2006
Toyota,9950.0,sedan,140,1.4,Petrol,yes,2012
Volkswagen,5700.0,vagon,199,1.8,Petrol,yes,1999
Audi,48000.0,crossover,90,3.0,Diesel,yes,2013
Mitsubishi,8000.0,crossover,220,2.4,Gas,yes,2004
Mitsubishi,12500.0,other,48,1.6,Petrol,yes,2012
Mercedes-Benz,57000.0,sedan,61,4.6,Petrol,yes,2012
Mercedes-Benz,85000.0,sedan,36,5.5,Petrol,yes,2014
Renault,4200.0,sedan,180,1.4,Petrol,yes,2003
BMW,10600.0,sedan,285,2.0,Diesel,yes,2007
Audi,55000.0,crossover,65,2.99,Diesel,yes,2013
Mercedes-Benz,31500.0,van,95,2.2,Diesel,yes,2013
Audi,9300.0,sedan,186,2.8,Petrol,yes,2000
Renault,4299.0,vagon,300,1.5,Diesel,yes,2003
Audi,48900.0,other,82,4.2,Petrol,yes,2007
Toyota,13300.0,other,131,2.4,Gas,yes,2008
Audi,13300.0,sedan,207,4.2,Petrol,yes,2004
BMW,49900.0,other,82,3.0,Petrol,yes,2012
BMW,13700.0,sedan,276,3.0,Diesel,yes,2004
Volkswagen,5999.0,van,300,1.8,Gas,yes,1999
Toyota,8700.0,hatch,38,1.6,Petrol,yes,2008
Volkswagen,18000.0,crossover,155,2.0,Diesel,yes,2011
BMW,55500.0,crossover,90,3.0,Diesel,yes,2013
BMW,3100.0,vagon,1,2.0,Diesel,no,2002
Toyota,30900.0,sedan,15,2.5,Petrol,yes,2015
Mercedes-Benz,23500.0,sedan,200,5.5,Petrol,yes,2008
Volkswagen,9200.0,other,156,1.9,Diesel,yes,2009
Volkswagen,13000.0,sedan,140,2.0,Petrol,yes,2006
Mercedes-Benz,55000.0,crossover,120,5.5,Petrol,yes,2008
Audi,27500.0,sedan,74,2.0,Diesel,yes,2011
BMW,5900.0,vagon,220,2.8,Petrol,yes,1995
Mercedes-Benz,126000.0,sedan,14,3.0,Diesel,yes,2015
Mercedes-Benz,27500.0,crossover,152,6.3,Petrol,yes,2007
Renault,7200.0,van,285,1.9,Diesel,yes,2002
Renault,6750.0,van,140,1.5,Diesel,yes,2012
